ProductKey;OrderDateKey;DueDateKey;ShipDateKey;CustomerKey;SalesOrderNumber;ProductCost;SalesPrice
562;20230607;20230619;20230614;11055;SO59695;1481,9379;2384,07
479;20230607;20230619;20230614;11055;SO59695;3,3623;8,99
477;20230607;20230619;20230614;11055;SO59695;1,8663;4,99
561;20230607;20230619;20230614;27865;SO59696;1481,9379;2384,07
217;20230607;20230619;20230614;27865;SO59696;13,0863;34,99
570;20230607;20230619;20230614;29111;SO59697;461,4448;742,35
479;20230607;20230619;20230614;29111;SO59697;3,3623;8,99
477;20230607;20230619;20230614;29111;SO59697;1,8663;4,99
487;20230607;20230619;20230614;29111;SO59697;20,5663;54,99
562;20230607;20230619;20230614;25765;SO59698;1481,9379;2384,07
488;20230607;20230619;20230614;25765;SO59698;41,5723;53,99
605;20230607;20230619;20230614;22270;SO59699;343,6496;539,99
479;20230607;20230619;20230614;22270;SO59699;3,3623;8,99
477;20230607;20230619;20230614;22270;SO59699;1,8663;4,99
487;20230607;20230619;20230614;22270;SO59699;20,5663;54,99
606;20230607;20230619;20230614;25991;SO59700;343,6496;539,99
538;20230607;20230619;20230614;25991;SO59700;8,0373;21,49
529;20230607;20230619;20230614;25991;SO59700;1,4923;3,99
471;20230607;20230619;20230614;25991;SO59700;23,749;63,50
217;20230607;20230619;20230614;25991;SO59700;13,0863;34,99
386;20230607;20230619;20230614;20320;SO59701;713,0798;1120,49
222;20230607;20230619;20230614;20320;SO59701;13,0863;34,99
386;20230607;20230619;20230614;15924;SO59702;713,0798;1120,49
234;20230607;20230619;20230614;15924;SO59702;38,4923;49,99
605;20230607;20230619;20230614;22650;SO59703;343,6496;539,99
214;20230607;20230619;20230614;22650;SO59703;13,0863;34,99
606;20230607;20230619;20230614;22609;SO59704;343,6496;539,99
479;20230607;20230619;20230614;22609;SO59704;3,3623;8,99
477;20230607;20230619;20230614;22609;SO59704;1,8663;4,99
487;20230607;20230619;20230614;22609;SO59704;20,5663;54,99
605;20230607;20230619;20230614;12742;SO59705;343,6496;539,99
479;20230607;20230619;20230614;12742;SO59705;3,3623;8,99
477;20230607;20230619;20230614;12742;SO59705;1,8663;4,99
484;20230607;20230619;20230614;12742;SO59705;2,9733;7,95
483;20230607;20230619;20230614;12742;SO59705;44,88;120,00
575;20230607;20230619;20230614;16821;SO59706;1481,9379;2384,07
479;20230607;20230619;20230614;16821;SO59706;3,3623;8,99
477;20230607;20230619;20230614;16821;SO59706;1,8663;4,99
217;20230607;20230619;20230614;16821;SO59706;13,0863;34,99
577;20230607;20230619;20230614;13049;SO59707;755,1508;1214,85
479;20230607;20230619;20230614;13049;SO59707;3,3623;8,99
568;20230607;20230619;20230614;29063;SO59708;461,4448;742,35
463;20230607;20230619;20230614;29063;SO59708;9,1593;24,49
217;20230607;20230619;20230614;29063;SO59708;13,0863;34,99
359;20230608;20230620;20230615;14203;SO59709;1251,9813;2294,99
528;20230608;20230620;20230615;14203;SO59709;1,8663;4,99
537;20230608;20230620;20230615;14203;SO59709;13,09;35,00
222;20230608;20230620;20230615;14203;SO59709;13,0863;34,99
231;20230608;20230620;20230615;14203;SO59709;38,4923;49,99
485;20230608;20230620;20230615;16487;SO59710;8,2205;21,98
480;20230608;20230620;20230615;16487;SO59710;0,8565;2,29
538;20230608;20230620;20230615;25210;SO59711;8,0373;21,49
480;20230608;20230620;20230615;25210;SO59711;0,8565;2,29
478;20230608;20230620;20230615;28947;SO59712;3,7363;9,99
477;20230608;20230620;20230615;28947;SO59712;1,8663;4,99
478;20230608;20230620;20230615;29120;SO59713;3,7363;9,99
477;20230608;20230620;20230615;29120;SO59713;1,8663;4,99
222;20230608;20230620;20230615;29120;SO59713;13,0863;34,99
234;20230608;20230620;20230615;14212;SO59714;38,4923;49,99
361;20230608;20230620;20230615;13590;SO59715;1251,9813;2294,99
214;20230608;20230620;20230615;13590;SO59715;13,0863;34,99
529;20230608;20230620;20230615;11233;SO59716;1,4923;3,99
467;20230608;20230620;20230615;11233;SO59716;9,1593;24,49
473;20230608;20230620;20230615;29074;SO59717;23,749;63,50
529;20230608;20230620;20230615;29074;SO59717;1,4923;3,99
541;20230608;20230620;20230615;11711;SO59718;10,8423;28,99
536;20230608;20230620;20230615;11841;SO59719;11,2163;29,99
528;20230608;20230620;20230615;11841;SO59719;1,8663;4,99
222;20230608;20230620;20230615;11841;SO59719;13,0863;34,99
536;20230608;20230620;20230615;23672;SO59720;11,2163;29,99
536;20230608;20230620;20230615;23071;SO59721;11,2163;29,99
480;20230608;20230620;20230615;23071;SO59721;0,8565;2,29
536;20230608;20230620;20230615;22769;SO59722;11,2163;29,99
536;20230608;20230620;20230615;11502;SO59723;11,2163;29,99
528;20230608;20230620;20230615;11502;SO59723;1,8663;4,99
217;20230608;20230620;20230615;11502;SO59723;13,0863;34,99
536;20230608;20230620;20230615;19757;SO59724;11,2163;29,99
480;20230608;20230620;20230615;19757;SO59724;0,8565;2,29
536;20230608;20230620;20230615;18314;SO59725;11,2163;29,99
528;20230608;20230620;20230615;18314;SO59725;1,8663;4,99
478;20230608;20230620;20230615;12972;SO59726;3,7363;9,99
477;20230608;20230620;20230615;12972;SO59726;1,8663;4,99
488;20230608;20230620;20230615;12972;SO59726;41,5723;53,99
477;20230608;20230620;20230615;21765;SO59727;1,8663;4,99
478;20230608;20230620;20230615;21765;SO59727;3,7363;9,99
471;20230608;20230620;20230615;21765;SO59727;23,749;63,50
478;20230608;20230620;20230615;21701;SO59728;3,7363;9,99
477;20230608;20230620;20230615;21701;SO59728;1,8663;4,99
487;20230608;20230620;20230615;21701;SO59728;20,5663;54,99
484;20230608;20230620;20230615;21701;SO59728;2,9733;7,95
225;20230608;20230620;20230615;18689;SO59729;6,9223;8,99
475;20230608;20230620;20230615;18689;SO59729;26,1763;69,99
475;20230608;20230620;20230615;20124;SO59730;26,1763;69,99
477;20230608;20230620;20230615;27111;SO59731;1,8663;4,99
480;20230608;20230620;20230615;27111;SO59731;0,8565;2,29
476;20230608;20230620;20230615;27419;SO59732;26,1763;69,99
477;20230608;20230620;20230615;11861;SO59733;1,8663;4,99
488;20230608;20230620;20230615;11861;SO59733;41,5723;53,99
477;20230608;20230620;20230615;17376;SO59734;1,8663;4,99
485;20230608;20230620;20230615;18178;SO59735;8,2205;21,98
485;20230608;20230620;20230615;13750;SO59736;8,2205;21,98
231;20230608;20230620;20230615;13750;SO59736;38,4923;49,99
475;20230608;20230620;20230615;14839;SO59737;26,1763;69,99
234;20230608;20230620;20230615;14839;SO59737;38,4923;49,99
539;20230608;20230620;20230615;19191;SO59738;9,3463;24,99
231;20230608;20230620;20230615;19191;SO59738;38,4923;49,99
528;20230608;20230620;20230615;17089;SO59739;1,8663;4,99
535;20230608;20230620;20230615;17089;SO59739;9,3463;24,99
222;20230608;20230620;20230615;17089;SO59739;13,0863;34,99
539;20230608;20230620;20230615;19425;SO59740;9,3463;24,99
529;20230608;20230620;20230615;19425;SO59740;1,4923;3,99
480;20230608;20230620;20230615;19425;SO59740;0,8565;2,29
536;20230608;20230620;20230615;20583;SO59741;11,2163;29,99
528;20230608;20230620;20230615;20583;SO59741;1,8663;4,99
214;20230608;20230620;20230615;20583;SO59741;13,0863;34,99
541;20230608;20230620;20230615;15108;SO59742;10,8423;28,99
530;20230608;20230620;20230615;15108;SO59742;1,8663;4,99
487;20230608;20230620;20230615;15108;SO59742;20,5663;54,99
530;20230608;20230620;20230615;12306;SO59743;1,8663;4,99
214;20230608;20230620;20230615;12306;SO59743;13,0863;34,99
485;20230608;20230620;20230615;12775;SO59744;8,2205;21,98
537;20230608;20230620;20230615;15310;SO59745;13,09;35,00
528;20230608;20230620;20230615;15310;SO59745;1,8663;4,99
480;20230608;20230620;20230615;15310;SO59745;0,8565;2,29
587;20230608;20230620;20230615;14406;SO59746;419,7784;769,49
485;20230608;20230620;20230615;14406;SO59746;8,2205;21,98
465;20230608;20230620;20230615;14406;SO59746;9,1593;24,49
222;20230608;20230620;20230615;14406;SO59746;13,0863;34,99
590;20230608;20230620;20230615;11513;SO59747;419,7784;769,49
528;20230608;20230620;20230615;11513;SO59747;1,8663;4,99
536;20230608;20230620;20230615;11513;SO59747;11,2163;29,99
465;20230608;20230620;20230615;11513;SO59747;9,1593;24,49
222;20230608;20230620;20230615;11513;SO59747;13,0863;34,99
357;20230608;20230620;20230615;13865;SO59748;1265,6195;2319,99
485;20230608;20230620;20230615;13865;SO59748;8,2205;21,98
478;20230608;20230620;20230615;13865;SO59748;3,7363;9,99
361;20230608;20230620;20230615;14121;SO59749;1251,9813;2294,99
485;20230608;20230620;20230615;14121;SO59749;8,2205;21,98
480;20230608;20230620;20230615;14121;SO59749;0,8565;2,29
567;20230608;20230620;20230615;28383;SO59750;461,4448;742,35
567;20230608;20230620;20230615;28400;SO59751;461,4448;742,35
217;20230608;20230620;20230615;28400;SO59751;13,0863;34,99
578;20230608;20230620;20230615;12460;SO59752;755,1508;1214,85
217;20230608;20230620;20230615;12460;SO59752;13,0863;34,99
363;20230608;20230620;20230615;13103;SO59753;1251,9813;2294,99
485;20230608;20230620;20230615;13103;SO59753;8,2205;21,98
489;20230608;20230620;20230615;13103;SO59753;41,5723;53,99
463;20230608;20230620;20230615;13103;SO59753;9,1593;24,49
481;20230608;20230620;20230615;25427;SO59754;3,3623;8,99
561;20230608;20230620;20230615;25427;SO59754;1481,9379;2384,07
582;20230608;20230620;20230615;17445;SO59755;1082,51;1700,99
529;20230608;20230620;20230615;17445;SO59755;1,4923;3,99
539;20230608;20230620;20230615;17445;SO59755;9,3463;24,99
581;20230608;20230620;20230615;17463;SO59756;1082,51;1700,99
479;20230608;20230620;20230615;17463;SO59756;3,3623;8,99
477;20230608;20230620;20230615;17463;SO59756;1,8663;4,99
225;20230608;20230620;20230615;17463;SO59756;6,9223;8,99
234;20230608;20230620;20230615;17463;SO59756;38,4923;49,99
584;20230608;20230620;20230615;26885;SO59757;343,6496;539,99
214;20230608;20230620;20230615;26885;SO59757;13,0863;34,99
568;20230608;20230620;20230615;28486;SO59758;461,4448;742,35
541;20230608;20230620;20230615;28486;SO59758;10,8423;28,99
530;20230608;20230620;20230615;28486;SO59758;1,8663;4,99
567;20230608;20230620;20230615;14048;SO59759;461,4448;742,35
562;20230608;20230620;20230615;11093;SO59760;1481,9379;2384,07
214;20230608;20230620;20230615;11093;SO59760;13,0863;34,99
353;20230609;20230621;20230616;14976;SO59761;1265,6195;2319,99
483;20230609;20230621;20230616;14976;SO59761;44,88;120,00
357;20230609;20230621;20230616;12839;SO59762;1265,6195;2319,99
478;20230609;20230621;20230616;12839;SO59762;3,7363;9,99
477;20230609;20230621;20230616;12839;SO59762;1,8663;4,99
484;20230609;20230621;20230616;12839;SO59762;2,9733;7,95
528;20230609;20230621;20230616;11150;SO59763;1,8663;4,99
217;20230609;20230621;20230616;11150;SO59763;13,0863;34,99
234;20230609;20230621;20230616;17227;SO59764;38,4923;49,99
225;20230609;20230621;20230616;17227;SO59764;6,9223;8,99
376;20230609;20230621;20230616;20712;SO59765;1554,9479;2443,35
222;20230609;20230621;20230616;20712;SO59765;13,0863;34,99
529;20230609;20230621;20230616;27465;SO59766;1,4923;3,99
484;20230609;20230621;20230616;27465;SO59766;2,9733;7,95
529;20230609;20230621;20230616;27466;SO59767;1,4923;3,99
491;20230609;20230621;20230616;27466;SO59767;41,5723;53,99
225;20230609;20230621;20230616;27466;SO59767;6,9223;8,99
529;20230609;20230621;20230616;29164;SO59768;1,4923;3,99
472;20230609;20230621;20230616;29164;SO59768;23,749;63,50
480;20230609;20230621;20230616;11301;SO59769;0,8565;2,29
530;20230609;20230621;20230616;28006;SO59770;1,8663;4,99
480;20230609;20230621;20230616;28006;SO59770;0,8565;2,29
541;20230609;20230621;20230616;26596;SO59771;10,8423;28,99
530;20230609;20230621;20230616;26596;SO59771;1,8663;4,99
480;20230609;20230621;20230616;26596;SO59771;0,8565;2,29
540;20230609;20230621;20230616;24687;SO59772;12,1924;32,60
228;20230609;20230621;20230616;24687;SO59772;38,4923;49,99
481;20230609;20230621;20230616;24687;SO59772;3,3623;8,99
535;20230609;20230621;20230616;26080;SO59773;9,3463;24,99
528;20230609;20230621;20230616;23387;SO59774;1,8663;4,99
536;20230609;20230621;20230616;23387;SO59774;11,2163;29,99
234;20230609;20230621;20230616;23387;SO59774;38,4923;49,99
225;20230609;20230621;20230616;23387;SO59774;6,9223;8,99
478;20230609;20230621;20230616;21790;SO59775;3,7363;9,99
477;20230609;20230621;20230616;21790;SO59775;1,8663;4,99
214;20230609;20230621;20230616;21790;SO59775;13,0863;34,99
465;20230609;20230621;20230616;21790;SO59775;9,1593;24,49
477;20230609;20230621;20230616;20398;SO59776;1,8663;4,99
478;20230609;20230621;20230616;20398;SO59776;3,7363;9,99
491;20230609;20230621;20230616;20398;SO59776;41,5723;53,99
478;20230609;20230621;20230616;21157;SO59777;3,7363;9,99
477;20230609;20230621;20230616;21157;SO59777;1,8663;4,99
222;20230609;20230621;20230616;21157;SO59777;13,0863;34,99
475;20230609;20230621;20230616;20307;SO59778;26,1763;69,99
234;20230609;20230621;20230616;20307;SO59778;38,4923;49,99
477;20230609;20230621;20230616;17578;SO59779;1,8663;4,99
480;20230609;20230621;20230616;17578;SO59779;0,8565;2,29
477;20230609;20230621;20230616;12202;SO59780;1,8663;4,99
480;20230609;20230621;20230616;12202;SO59780;0,8565;2,29
528;20230609;20230621;20230616;15955;SO59781;1,8663;4,99
214;20230609;20230621;20230616;15955;SO59781;13,0863;34,99
477;20230609;20230621;20230616;17168;SO59782;1,8663;4,99
528;20230609;20230621;20230616;14487;SO59783;1,8663;4,99
217;20230609;20230621;20230616;14487;SO59783;13,0863;34,99
485;20230609;20230621;20230616;16353;SO59784;8,2205;21,98
222;20230609;20230621;20230616;16353;SO59784;13,0863;34,99
231;20230609;20230621;20230616;16353;SO59784;38,4923;49,99
485;20230609;20230621;20230616;20106;SO59785;8,2205;21,98
217;20230609;20230621;20230616;20106;SO59785;13,0863;34,99
237;20230609;20230621;20230616;20106;SO59785;38,4923;49,99
485;20230609;20230621;20230616;14835;SO59786;8,2205;21,98
225;20230609;20230621;20230616;14835;SO59786;6,9223;8,99
228;20230609;20230621;20230616;14835;SO59786;38,4923;49,99
476;20230609;20230621;20230616;14808;SO59787;26,1763;69,99
237;20230609;20230621;20230616;14808;SO59787;38,4923;49,99
536;20230609;20230621;20230616;24540;SO59788;11,2163;29,99
528;20230609;20230621;20230616;24540;SO59788;1,8663;4,99
222;20230609;20230621;20230616;24540;SO59788;13,0863;34,99
528;20230609;20230621;20230616;21136;SO59789;1,8663;4,99
536;20230609;20230621;20230616;21136;SO59789;11,2163;29,99
485;20230609;20230621;20230616;21136;SO59789;8,2205;21,98
477;20230609;20230621;20230616;21136;SO59789;1,8663;4,99
478;20230609;20230621;20230616;21136;SO59789;3,7363;9,99
217;20230609;20230621;20230616;21136;SO59789;13,0863;34,99
529;20230609;20230621;20230616;20797;SO59790;1,4923;3,99
480;20230609;20230621;20230616;20797;SO59790;0,8565;2,29
484;20230609;20230621;20230616;20797;SO59790;2,9733;7,95
529;20230609;20230621;20230616;24130;SO59791;1,4923;3,99
225;20230609;20230621;20230616;24130;SO59791;6,9223;8,99
214;20230609;20230621;20230616;24130;SO59791;13,0863;34,99
538;20230609;20230621;20230616;24862;SO59792;8,0373;21,49
489;20230609;20230621;20230616;24862;SO59792;41,5723;53,99
538;20230609;20230621;20230616;22567;SO59793;8,0373;21,49
480;20230609;20230621;20230616;22567;SO59793;0,8565;2,29
530;20230609;20230621;20230616;25569;SO59794;1,8663;4,99
214;20230609;20230621;20230616;25569;SO59794;13,0863;34,99
228;20230609;20230621;20230616;25569;SO59794;38,4923;49,99
530;20230609;20230621;20230616;16571;SO59795;1,8663;4,99
214;20230609;20230621;20230616;16571;SO59795;13,0863;34,99
537;20230609;20230621;20230616;11732;SO59796;13,09;35,00
528;20230609;20230621;20230616;11732;SO59796;1,8663;4,99
222;20230609;20230621;20230616;11732;SO59796;13,0863;34,99
537;20230609;20230621;20230616;11700;SO59797;13,09;35,00
528;20230609;20230621;20230616;11700;SO59797;1,8663;4,99
222;20230609;20230621;20230616;11700;SO59797;13,0863;34,99
485;20230609;20230621;20230616;12967;SO59798;8,2205;21,98
372;20230609;20230621;20230616;20462;SO59799;1554,9479;2443,35
479;20230609;20230621;20230616;20462;SO59799;3,3623;8,99
477;20230609;20230621;20230616;20462;SO59799;1,8663;4,99
487;20230609;20230621;20230616;20462;SO59799;20,5663;54,99
372;20230609;20230621;20230616;16728;SO59800;1554,9479;2443,35
587;20230609;20230621;20230616;14494;SO59801;419,7784;769,49
587;20230609;20230621;20230616;14367;SO59802;419,7784;769,49
476;20230609;20230621;20230616;14367;SO59802;26,1763;69,99
593;20230609;20230621;20230616;13085;SO59803;308,2179;564,99
485;20230609;20230621;20230616;13085;SO59803;8,2205;21,98
214;20230609;20230621;20230616;13085;SO59803;13,0863;34,99
467;20230609;20230621;20230616;13085;SO59803;9,1593;24,49
363;20230609;20230621;20230616;13897;SO59804;1251,9813;2294,99
485;20230609;20230621;20230616;13897;SO59804;8,2205;21,98
353;20230609;20230621;20230616;11799;SO59805;1265,6195;2319,99
478;20230609;20230621;20230616;11799;SO59805;3,7363;9,99
477;20230609;20230621;20230616;11799;SO59805;1,8663;4,99
484;20230609;20230621;20230616;11799;SO59805;2,9733;7,95
359;20230609;20230621;20230616;13473;SO59806;1251,9813;2294,99
478;20230609;20230621;20230616;13473;SO59806;3,7363;9,99
477;20230609;20230621;20230616;13473;SO59806;1,8663;4,99
481;20230609;20230621;20230616;13473;SO59806;3,3623;8,99
359;20230609;20230621;20230616;14115;SO59807;1251,9813;2294,99
480;20230609;20230621;20230616;14115;SO59807;0,8565;2,29
353;20230609;20230621;20230616;14478;SO59808;1265,6195;2319,99
485;20230609;20230621;20230616;14478;SO59808;8,2205;21,98
586;20230609;20230621;20230616;14937;SO59809;461,4448;742,35
214;20230609;20230621;20230616;14937;SO59809;13,0863;34,99
579;20230609;20230621;20230616;26948;SO59810;755,1508;1214,85
490;20230609;20230621;20230616;26948;SO59810;41,5723;53,99
467;20230609;20230621;20230616;26948;SO59810;9,1593;24,49
583;20230609;20230621;20230616;19620;SO59811;1082,51;1700,99
582;20230609;20230621;20230616;14855;SO59812;1082,51;1700,99
225;20230609;20230621;20230616;14855;SO59812;6,9223;8,99
380;20230609;20230621;20230616;19968;SO59813;1554,9479;2443,35
606;20230609;20230621;20230616;27366;SO59814;343,6496;539,99
606;20230609;20230621;20230616;28315;SO59815;343,6496;539,99
479;20230609;20230621;20230616;28315;SO59815;3,3623;8,99
484;20230609;20230621;20230616;28315;SO59815;2,9733;7,95
604;20230609;20230621;20230616;27353;SO59816;343,6496;539,99
479;20230609;20230621;20230616;27353;SO59816;3,3623;8,99
477;20230609;20230621;20230616;27353;SO59816;1,8663;4,99
214;20230609;20230621;20230616;27353;SO59816;13,0863;34,99
584;20230609;20230621;20230616;27355;SO59817;343,6496;539,99
538;20230609;20230621;20230616;27355;SO59817;8,0373;21,49
529;20230609;20230621;20230616;27355;SO59817;1,4923;3,99
217;20230609;20230621;20230616;27355;SO59817;13,0863;34,99
584;20230609;20230621;20230616;22573;SO59818;343,6496;539,99
568;20230609;20230621;20230616;26521;SO59819;461,4448;742,35
484;20230609;20230621;20230616;26521;SO59819;2,9733;7,95
577;20230609;20230621;20230616;28580;SO59820;755,1508;1214,85
577;20230609;20230621;20230616;25411;SO59821;755,1508;1214,85
575;20230609;20230621;20230616;25407;SO59822;1481,9379;2384,07
477;20230609;20230621;20230616;25407;SO59822;1,8663;4,99
479;20230609;20230621;20230616;25407;SO59822;3,3623;8,99
575;20230609;20230621;20230616;25410;SO59823;1481,9379;2384,07
576;20230609;20230621;20230616;25425;SO59824;1481,9379;2384,07
489;20230609;20230621;20230616;25425;SO59824;41,5723;53,99
606;20230609;20230621;20230616;16219;SO59825;343,6496;539,99
479;20230609;20230621;20230616;16219;SO59825;3,3623;8,99
477;20230609;20230621;20230616;16219;SO59825;1,8663;4,99
581;20230609;20230621;20230616;23486;SO59826;1082,51;1700,99
539;20230609;20230621;20230616;23486;SO59826;9,3463;24,99
529;20230609;20230621;20230616;23486;SO59826;1,4923;3,99
222;20230609;20230621;20230616;23486;SO59826;13,0863;34,99
581;20230609;20230621;20230616;13084;SO59827;1082,51;1700,99
214;20230609;20230621;20230616;13084;SO59827;13,0863;34,99
490;20230609;20230621;20230616;13084;SO59827;41,5723;53,99
225;20230609;20230621;20230616;13084;SO59827;6,9223;8,99
606;20230609;20230621;20230616;26931;SO59828;343,6496;539,99
538;20230609;20230621;20230616;26931;SO59828;8,0373;21,49
605;20230609;20230621;20230616;11243;SO59829;343,6496;539,99
477;20230609;20230621;20230616;11243;SO59829;1,8663;4,99
479;20230609;20230621;20230616;11243;SO59829;3,3623;8,99
217;20230609;20230621;20230616;11243;SO59829;13,0863;34,99
575;20230609;20230621;20230616;13581;SO59830;1481,9379;2384,07
477;20230609;20230621;20230616;13581;SO59830;1,8663;4,99
472;20230609;20230621;20230616;13581;SO59830;23,749;63,50
479;20230609;20230621;20230616;13581;SO59830;3,3623;8,99
588;20230609;20230621;20230616;11358;SO59831;419,7784;769,49
225;20230609;20230621;20230616;11358;SO59831;6,9223;8,99
476;20230609;20230621;20230616;11358;SO59831;26,1763;69,99
355;20230610;20230622;20230617;11607;SO59832;1265,6195;2319,99
478;20230610;20230622;20230617;11607;SO59832;3,7363;9,99
477;20230610;20230622;20230617;11607;SO59832;1,8663;4,99
361;20230610;20230622;20230617;12266;SO59833;1251,9813;2294,99
217;20230610;20230622;20230617;12266;SO59833;13,0863;34,99
357;20230610;20230622;20230617;14189;SO59834;1265,6195;2319,99
359;20230610;20230622;20230617;14163;SO59835;1251,9813;2294,99
478;20230610;20230622;20230617;14163;SO59835;3,7363;9,99
363;20230610;20230622;20230617;13585;SO59836;1251,9813;2294,99
485;20230610;20230622;20230617;13585;SO59836;8,2205;21,98
489;20230610;20230622;20230617;13585;SO59836;41,5723;53,99
355;20230610;20230622;20230617;12559;SO59837;1265,6195;2319,99
478;20230610;20230622;20230617;12559;SO59837;3,7363;9,99
477;20230610;20230622;20230617;12559;SO59837;1,8663;4,99
353;20230610;20230622;20230617;14161;SO59838;1265,6195;2319,99
478;20230610;20230622;20230617;14161;SO59838;3,7363;9,99
477;20230610;20230622;20230617;14161;SO59838;1,8663;4,99
217;20230610;20230622;20230617;14161;SO59838;13,0863;34,99
225;20230610;20230622;20230617;14161;SO59838;6,9223;8,99
363;20230610;20230622;20230617;12232;SO59839;1251,9813;2294,99
478;20230610;20230622;20230617;12232;SO59839;3,7363;9,99
529;20230610;20230622;20230617;15798;SO59840;1,4923;3,99
539;20230610;20230622;20230617;15798;SO59840;9,3463;24,99
214;20230610;20230622;20230617;15798;SO59840;13,0863;34,99
535;20230610;20230622;20230617;11073;SO59841;9,3463;24,99
528;20230610;20230622;20230617;11073;SO59841;1,8663;4,99
222;20230610;20230622;20230617;11073;SO59841;13,0863;34,99
529;20230610;20230622;20230617;12008;SO59842;1,4923;3,99
480;20230610;20230622;20230617;12008;SO59842;0,8565;2,29
598;20230610;20230622;20230617;21830;SO59843;294,5797;539,99
530;20230610;20230622;20230617;28345;SO59844;1,8663;4,99
530;20230610;20230622;20230617;11631;SO59845;1,8663;4,99
214;20230610;20230622;20230617;11631;SO59845;13,0863;34,99
536;20230610;20230622;20230617;11719;SO59846;11,2163;29,99
528;20230610;20230622;20230617;11719;SO59846;1,8663;4,99
217;20230610;20230622;20230617;11719;SO59846;13,0863;34,99
536;20230610;20230622;20230617;23863;SO59847;11,2163;29,99
528;20230610;20230622;20230617;23863;SO59847;1,8663;4,99
217;20230610;20230622;20230617;23863;SO59847;13,0863;34,99
478;20230610;20230622;20230617;11723;SO59848;3,7363;9,99
477;20230610;20230622;20230617;11723;SO59848;1,8663;4,99
214;20230610;20230622;20230617;11723;SO59848;13,0863;34,99
478;20230610;20230622;20230617;20475;SO59849;3,7363;9,99
477;20230610;20230622;20230617;20475;SO59849;1,8663;4,99
478;20230610;20230622;20230617;13756;SO59850;3,7363;9,99
477;20230610;20230622;20230617;13756;SO59850;1,8663;4,99
488;20230610;20230622;20230617;13756;SO59850;41,5723;53,99
477;20230610;20230622;20230617;18112;SO59851;1,8663;4,99
214;20230610;20230622;20230617;18112;SO59851;13,0863;34,99
465;20230610;20230622;20230617;18112;SO59851;9,1593;24,49
476;20230610;20230622;20230617;11631;SO59852;26,1763;69,99
477;20230610;20230622;20230617;18099;SO59853;1,8663;4,99
477;20230610;20230622;20230617;17610;SO59854;1,8663;4,99
222;20230610;20230622;20230617;17610;SO59854;13,0863;34,99
477;20230610;20230622;20230617;25884;SO59855;1,8663;4,99
214;20230610;20230622;20230617;25884;SO59855;13,0863;34,99
528;20230610;20230622;20230617;22264;SO59856;1,8663;4,99
214;20230610;20230622;20230617;22264;SO59856;13,0863;34,99
228;20230610;20230622;20230617;22264;SO59856;38,4923;49,99
529;20230610;20230622;20230617;14176;SO59857;1,4923;3,99
540;20230610;20230622;20230617;14176;SO59857;12,1924;32,60
214;20230610;20230622;20230617;14176;SO59857;13,0863;34,99
231;20230610;20230622;20230617;14176;SO59857;38,4923;49,99
485;20230610;20230622;20230617;16256;SO59858;8,2205;21,98
487;20230610;20230622;20230617;16256;SO59858;20,5663;54,99
528;20230610;20230622;20230617;17745;SO59859;1,8663;4,99
535;20230610;20230622;20230617;17745;SO59859;9,3463;24,99
480;20230610;20230622;20230617;17745;SO59859;0,8565;2,29
535;20230610;20230622;20230617;15654;SO59860;9,3463;24,99
528;20230610;20230622;20230617;20597;SO59861;1,8663;4,99
536;20230610;20230622;20230617;20597;SO59861;11,2163;29,99
217;20230610;20230622;20230617;20597;SO59861;13,0863;34,99
234;20230610;20230622;20230617;20597;SO59861;38,4923;49,99
536;20230610;20230622;20230617;20132;SO59862;11,2163;29,99
528;20230610;20230622;20230617;20132;SO59862;1,8663;4,99
222;20230610;20230622;20230617;20132;SO59862;13,0863;34,99
529;20230610;20230622;20230617;20802;SO59863;1,4923;3,99
480;20230610;20230622;20230617;20802;SO59863;0,8565;2,29
541;20230610;20230622;20230617;12836;SO59864;10,8423;28,99
541;20230610;20230622;20230617;22681;SO59865;10,8423;28,99
530;20230610;20230622;20230617;22681;SO59865;1,8663;4,99
217;20230610;20230622;20230617;22681;SO59865;13,0863;34,99
491;20230610;20230622;20230617;22681;SO59865;41,5723;53,99
225;20230610;20230622;20230617;22681;SO59865;6,9223;8,99
530;20230610;20230622;20230617;13612;SO59866;1,8663;4,99
541;20230610;20230622;20230617;13612;SO59866;10,8423;28,99
541;20230610;20230622;20230617;11566;SO59867;10,8423;28,99
530;20230610;20230622;20230617;11566;SO59867;1,8663;4,99
480;20230610;20230622;20230617;11566;SO59867;0,8565;2,29
537;20230610;20230622;20230617;12760;SO59868;13,09;35,00
485;20230610;20230622;20230617;12760;SO59868;8,2205;21,98
478;20230610;20230622;20230617;12760;SO59868;3,7363;9,99
537;20230610;20230622;20230617;12419;SO59869;13,09;35,00
528;20230610;20230622;20230617;15488;SO59870;1,8663;4,99
537;20230610;20230622;20230617;15488;SO59870;13,09;35,00
480;20230610;20230622;20230617;15488;SO59870;0,8565;2,29
484;20230610;20230622;20230617;15488;SO59870;2,9733;7,95
477;20230610;20230622;20230617;13603;SO59871;1,8663;4,99
478;20230610;20230622;20230617;13603;SO59871;3,7363;9,99
214;20230610;20230622;20230617;13603;SO59871;13,0863;34,99
582;20230610;20230622;20230617;17149;SO59872;1082,51;1700,99
222;20230610;20230622;20230617;17149;SO59872;13,0863;34,99
594;20230610;20230622;20230617;19708;SO59873;308,2179;564,99
